date,rainfall_Marborough,rainfall_Andover,rainfall_Bath,rainfall_Ower,rainfall_Quidhampton,rainfall_Salisbury_rain,rainfall_Stockbridge,tasmax_Andover_temp,tasmax_Ashe,tasmax_Knook,tasmax_Romsey_temp,tasmax_Salisbury_temp,tasmin_Andover_temp,tasmin_Ashe,tasmin_Knook,tasmin_Romsey_temp,tasmin_Salisbury_temp,flow_BL
1997/6/10,5.856626353,5.601688609,6.450765728,5.504248433,0.941434878,9.978985096,6.004822274,24.62133152,24.48159261,24.1448453,24.93104757,24.74767163,11.23854467,10.12041093,10.19462695,11.6048903,11.30972612,5.762
1997/6/11,2.06788133,1.536436463,0.064805459,0.135175605,1.110382695,1.107285526,0.94383569,22.91618789,23.02182725,22.79744089,22.97502147,22.75273361,15.04355396,14.75188952,13.79513558,15.54475518,14.90347419,5.758
1997/6/12,1.512432896,0.801084907,0.124163991,0.077473282,0.024816828,0.864890704,0.390413081,18.80737081,18.27866743,19.67424366,18.60694539,18.97054986,13.75336649,13.2101273,13.42300499,13.89828466,13.62094151,5.686
1997/6/13,0.291193712,0.0025726,1.054926994,0.002586556,0.001389413,0.10380207,0.033194325,19.61951941,19.58250045,18.58540912,19.84603771,19.06666477,13.30840545,12.68470672,12.88300697,13.8677655,13.09453774,5.649
1997/6/14,0.001214678,0.273206949,0.005058615,0.000312654,0.000341421,0.001589525,0.032122298,16.92789796,16.97899311,16.26352077,18.43394406,17.06024224,11.79914372,10.97006087,11.54145661,12.6859005,11.91820946,5.612
1997/6/15,0.552161442,0.055742731,0.228919517,0.002157444,0.011498389,0.711280812,0.039931125,17.99077151,17.66963641,18.22697385,19.04594497,18.27791908,7.462216279,7.158097333,5.852152832,7.189542942,6.807687085,5.608
1997/6/16,0.149242173,0.12680905,3.402079839,0.069065108,4.603517931,0.083424946,0.390595158,19.47984612,19.30042619,18.36060732,20.57936699,19.33296387,8.070157284,7.813041964,6.168246529,8.415116627,7.772158579,5.571
1997/6/17,0.001752424,0.011885581,0.025003178,1.482421469,0.003827551,0.169774388,0.455752961,19.83768278,19.27318098,19.79900743,20.03272005,19.98724761,10.6941885,9.860889738,10.93471048,11.17559745,10.8431865,5.6
1997/6/18,1.121035256,5.079698287,1.792051599,5.818834425,7.907782322,1.948085973,5.417210877,19.0197526,18.8007749,19.20975612,19.10125247,19.30928456,9.188192783,8.313824951,6.796483022,8.920502264,8.887861512,5.63
1997/6/19,4.278878796,3.98070092,3.638692467,5.236522048,2.721896574,4.671435063,4.717928137,15.46559209,14.73899629,15.74329289,15.95553015,16.01527275,11.4526005,10.96096104,11.15713556,11.76367791,11.28904,5.626
1997/6/20,4.753741808,6.707029903,9.248344871,12.98250376,6.071304333,8.610444488,9.580348967,15.63032586,15.1298134,16.03260489,15.99393839,16.04304959,7.123961765,6.676182993,6.939773858,7.322428385,7.103847829,5.655
1997/6/21,11.95992825,11.96002613,9.314839797,16.04745095,10.2436039,23.22906607,15.72976369,16.37639647,15.80344806,16.15071754,16.57822555,16.09181894,10.37110202,9.867030508,10.1437495,10.92376194,10.16497506,5.618
1997/6/22,3.375216888,4.030895414,3.261718448,8.700540016,3.21346589,9.989895177,6.350667975,17.60818888,17.17630125,17.75177119,18.07199102,18.03535357,10.30139749,9.974221782,10.26155686,10.98776836,10.46393639,5.614
1997/6/23,0.042587651,0.225120097,0.002749194,0.012359711,0.313347195,0.009366731,0.09855867,18.95419207,18.90059265,17.58483235,19.52359012,18.8331744,10.89697307,10.44372544,9.628883651,11.33226376,10.89001632,5.677
1997/6/24,6.554611024,5.028222255,12.26014942,5.359026994,2.711592888,9.346977351,6.224110458,16.7088146,16.61282652,16.23498882,17.31443443,16.83460442,8.662929549,8.735808554,6.225479483,9.154474899,7.812022345,5.673
1997/6/25,10.83485824,15.99965519,24.82715984,13.01038025,8.53667605,18.08403221,14.32675252,16.17530844,15.88295804,16.87555169,17.06391145,16.52261035,10.9641538,10.37048491,10.85232742,11.59123833,11.03165856,5.703
1997/6/26,13.99251036,4.91102237,5.708176082,7.261562288,13.96176019,3.790290463,7.045063777,12.65560936,12.5146688,11.52119185,14.02232842,12.35751985,11.22199877,10.77933294,10.88770978,11.71382265,11.00510493,5.665
1997/6/27,2.526705683,1.603440253,0.705254373,0.539687042,4.763684566,0.657284116,1.256937548,12.66811651,11.92797854,13.2155848,13.32633416,13.14008784,10.00356332,9.641927957,9.11842172,10.67527825,9.707721931,5.628
1997/6/28,0.906132883,1.900447937,2.423804564,0.044366469,0.890758014,0.528464467,1.022015225,14.92201059,14.56832432,15.57148763,15.59926617,15.02588634,9.747547156,9.223409042,9.515610367,10.41090814,9.776400229,5.881
1997/6/29,0.103016842,0.397761766,0.236721093,0.678209568,0.133533657,0.892614473,0.495632287,17.13549562,16.90858138,16.37799171,18.53369564,17.11503725,11.01267127,10.47584568,11.35947023,11.35080184,10.98441154,5.721
1997/6/30,4.999703751,14.81766666,6.602725406,1.418116337,6.046545633,5.264603636,5.986875012,15.88248466,15.53392681,15.39869554,16.61816394,16.05969429,10.88942273,10.12084917,11.27462032,11.21704557,11.0478353,5.486
1997/7/1,8.725556571,0.26431563,0.211904902,4.861492242,0.028902931,0.360167606,1.573004072,17.26615747,17.12181104,16.76615817,17.49222925,17.18829255,9.318279391,9.039832028,7.103871489,10.01897319,8.616210882,5.449
1997/7/2,2.095518998,2.015272567,1.499767377,1.548203332,1.404104506,0.926900612,2.144101039,16.80372319,16.70247845,16.06786786,16.87375529,16.13501796,8.472440228,8.404789911,6.02698264,9.134343206,7.645696768,5.446
1997/7/3,2.956887186,4.698916066,1.99973455,1.682165956,6.158176966,0.455651075,3.43703418,15.86834382,15.46412284,16.07161062,16.34484116,16.16153159,8.702762473,8.402275873,7.934790974,9.363638678,8.512684836,5.474
1997/7/4,0.006216825,0.536361238,0.012937411,0.84474832,0.047228057,0.028946264,0.956787312,18.84109767,18.38455745,19.2541574,19.58436761,19.41819475,10.67348961,9.937898004,10.51045573,10.83766709,10.72566347,5.438
1997/7/5,2.52E-06,0,0,0,1.34E-05,0,0,21.64549872,21.36318239,20.87748631,22.29010969,21.77575379,8.345592481,7.631248591,6.350662024,8.757025214,8.604102511,5.371
1997/7/6,0.002165411,2.81E-05,7.16E-05,0,1.63E-05,9.39E-05,5.54E-05,24.13915941,23.6151675,23.35864898,24.57059821,24.40153731,9.98583851,9.109650243,7.781830053,10.1462023,9.760024411,5.367
1997/7/7,1.77E-05,0.0001242,0.000185669,0.021800935,1.87E-05,0.000324287,0.011177693,25.21389233,25.34845944,24.39205085,25.49159866,25.1428674,12.00875608,11.55279665,8.283949665,12.13448703,11.2421853,5.363
1997/7/8,0.052447379,0.085063474,8.25E-05,0.017703364,5.380933536,0.015311373,0.313062238,26.01073917,25.95762876,26.11406341,25.88906133,26.10632888,12.6098476,11.63809876,10.71337436,12.45553321,11.83655474,5.472
1997/7/9,0.001079208,7.06E-06,0.157519677,0,4.43E-05,1.40E-05,0,25.54225543,25.402268,25.41902708,25.42717131,25.63272513,14.785327,14.72973772,10.39721971,14.9793604,13.15261448,5.467
1997/7/10,0,7.99E-06,6.76E-05,0,2.18E-05,0,0,22.56842885,23.2710888,22.10877235,22.91360963,22.51817339,11.75795279,11.161716,8.924941866,11.45756195,11.21834051,5.508
1997/7/11,2.52E-06,0,0,0,2.04E-05,0,0,22.72171686,22.09907447,22.99821599,22.84124658,22.93179461,10.11342932,9.238300352,7.268486277,10.28934194,9.604945974,5.621
1997/7/12,1.856533197,0.014373044,5.340984862,0.399134386,0.007876774,0.245470932,0.158013862,22.21783062,22.18063496,21.91578949,22.0702731,21.80926315,12.21191173,11.53568334,10.79976406,12.47663885,11.83420323,5.591
1997/7/13,0.050291521,0.153565499,0.675169321,0.005918698,0.00370269,0.374801646,0.218352259,22.01651584,21.77880927,21.47099164,21.77608088,21.66108788,14.58590761,13.99106679,14.20115511,14.89430136,14.31954679,5.633
1997/7/14,0.056598603,0.171227873,0.013239032,0.11537376,0.156559244,0.014905726,0.103228482,21.91350861,22.19416059,20.15031815,22.09331348,21.50013055,12.75422778,12.1695454,11.96195209,13.27167482,12.36491555,5.68
1997/7/15,0.003539352,0.005543079,0.304131073,0.000549586,0.044822775,0.00206237,0.034547736,23.81590531,23.64169343,22.67077631,23.25027977,23.40079001,13.61683164,12.75742164,13.71041688,13.78075892,13.65517289,5.702
1997/7/16,0.471718836,0.020790205,1.006726155,0.025018539,0.035608122,0.648574651,0.176218569,21.55441854,21.15831016,20.4756958,21.92022911,21.84548031,14.19188797,13.80719627,13.75570446,14.83923734,13.80929343,5.605
1997/7/17,0.0197541,1.08110234,0.450784628,0.623484106,1.254228055,0.162301041,0.545348872,21.15126771,20.42720779,20.49130191,22.60713775,21.63424162,12.43865123,11.93692225,10.78758749,12.67798656,12.19522287,5.532
1997/7/18,0.000297522,0.003233353,0,0.000455279,0.000881287,0.000329549,0.019680984,20.38856769,19.73190383,20.6674312,20.95764112,20.88677531,9.466801175,9.569317104,9.139586757,9.997863868,9.464479203,5.46
1997/7/19,4.49E-06,0,0,0,0,0,0,24.48486913,24.00146598,24.08236788,25.38002556,24.7283459,10.8866049,10.72365984,9.532114984,11.11960108,10.79544113,5.458
1997/7/20,0.003819078,2.83E-05,4.03E-05,0,1.63E-05,8.38E-05,0.000149238,25.14808442,24.53356726,25.29358601,25.76476261,25.48200965,10.48980303,8.834923115,7.915251103,10.82313079,10.48740002,5.433
1997/7/21,0.000186578,0.000724346,0.000510255,0.007371506,0.000259505,0.047428479,0.029701645,24.30703524,23.9866644,24.0680514,24.41325443,24.40801851,9.635534691,8.681435988,7.657732927,9.802319293,9.280324148,5.455
1997/7/22,0.000623009,0.035026605,0.000356241,0.002375821,0.002106475,0.003965705,0.280756946,24.91552372,24.49201156,24.09497448,25.27963694,24.82621104,11.11513932,9.737841436,9.270823408,10.80867809,11.26994484,5.454
1997/7/23,0.045419608,0.00442206,0.058230388,0.01709032,0.049463701,0.337264184,0.053637758,26.4627474,25.99148279,25.77942826,26.39612831,26.45388729,11.04470348,10.27000537,9.055066786,11.03246707,10.74746311,5.452
1997/7/24,4.286756071,1.889461628,12.87015765,4.223916677,2.302658296,1.548981613,2.860891658,21.75649264,21.73112025,20.61350365,22.19499978,21.38176322,13.7422129,13.26924645,10.84963563,13.77935123,12.98853662,5.569
1997/7/25,0.508439849,0.08343772,2.603317249,0.899515564,0.120457476,2.129573208,1.16069353,23.07144428,23.13608077,22.02857665,23.35536984,22.81634848,12.76699581,12.3102011,12.7857297,13.2462923,12.63463259,5.615
1997/7/26,13.65859406,4.551377954,11.40253203,1.797460428,3.990687447,2.026842951,2.973236382,21.28396884,20.73454888,21.82493624,20.9124925,21.8518204,12.20617329,10.91708795,11.56659794,12.68470991,12.42962339,5.542
1997/7/27,0.001004089,2.26E-05,0.000660494,0.000139361,2.02E-05,7.92E-05,0.000262671,23.4236926,23.39830796,21.9956316,23.98224091,23.44680762,13.2017351,12.67214978,12.11895497,13.98995772,12.79396648,5.405
1997/7/28,0,0,0,0,0,0,0,24.50812199,24.1346734,23.33158554,24.57877759,24.3511566,10.5635786,9.534580044,10.13971303,10.35034466,10.36263836,5.366
1997/7/29,3.29067265,3.040769557,3.051332615,1.191812323,3.39020944,2.465687639,2.667833647,24.85095,24.6999036,24.08788272,24.49544531,24.35794462,10.83603921,9.930134616,8.674310875,10.54667785,10.35146868,5.351
1997/7/30,0.001965885,0.001785959,0.01284715,0.001300136,0.001003373,0.007115019,0.014059343,22.33479276,22.26488629,21.00687266,22.84633671,22.45227612,14.39069806,13.76302868,12.97096786,14.85151246,13.91850902,5.349
1997/7/31,0.433675391,0.386307723,0.008573605,1.332115774,0.730304696,0.361415441,0.636433051,18.23079961,17.80638062,17.52216695,18.60735354,18.22065914,13.2315027,12.87059324,13.12115947,13.74673593,13.15782828,5.371
1997/8/1,0.442847484,0.229427925,0.331438196,0.00129408,0.515353178,0.020357881,0.044698627,22.64689931,22.69034135,21.69916443,23.40881128,22.4066107,13.96790217,13.28169449,14.27342347,14.6261416,14.24358821,5.416
1997/8/2,0.012245245,0.003074225,0.016672265,0.101525541,0.000225747,0.096412915,0.07044148,22.77126299,22.5067208,21.85410814,23.53416722,22.81421316,13.83819531,12.49744251,13.96692199,14.79482668,14.43952951,5.461
1997/8/3,12.141216,12.23825546,23.18889781,13.95793741,8.621590618,18.06861259,13.43218142,18.93971849,18.91733138,17.09556787,20.04650188,18.24834014,11.46976593,9.9411851,10.22271425,12.23155158,11.71563892,5.492
1997/8/4,4.339843208,1.162641879,8.265256077,1.332196032,1.371848737,4.321250697,2.978840679,21.62772026,20.76461844,20.54127854,22.87535904,21.48577292,13.92776205,13.2520992,13.98766113,14.36378369,13.62436005,5.543
1997/8/5,3.269266549,5.752016687,15.28636132,9.434406795,4.560657271,11.69033522,7.250410679,20.26133886,20.38743604,19.21831862,20.49999605,19.9784313,15.24799196,14.3683747,14.84658767,15.70111786,15.29025269,5.503
1997/8/6,13.19128686,12.9015805,14.07204911,6.242289386,13.28995587,6.968099139,12.01959904,21.25612306,21.27051237,21.03955099,21.32249152,21.01696645,14.88166764,14.43416524,14.76825958,15.26348485,14.76067761,5.578
1997/8/7,0.012502836,0.328258388,0.162969574,0.366311698,0.107270935,0.747380685,0.601803546,25.21348365,25.01077476,23.857785,24.84387688,24.51261848,16.48273328,15.78145843,15.41355631,16.63107612,16.10908595,5.529
1997/8/8,0.150638797,0.000159867,0.000726945,0.000161759,0.000263968,0.000708841,0.00098989,28.72658498,28.39363263,27.99745442,28.25066046,28.14550072,16.04584572,15.44038486,14.28932311,16.13882453,15.69030641,5.452
1997/8/9,0.000365889,0.000261834,0.000198586,0.000158843,7.47E-05,0.014469304,0.004344119,26.57013452,26.76791618,25.45405044,26.55246022,25.89739344,15.53802955,14.58204957,15.44256999,15.11806288,15.50374066,5.381
1997/8/10,0.006028294,5.60E-05,0.000437009,0,3.26E-05,0.000168081,0.000248059,29.96572153,29.44192576,28.93264412,29.30516314,29.3235099,13.79047117,12.84343938,12.65970835,14.14455379,13.26616075,5.336
1997/8/11,0.00075965,3.73E-05,0.017569963,5.01E-05,7.56E-06,0.002262517,0.000452379,26.10605312,26.51221461,24.65924104,25.70000198,25.04364313,18.40359241,17.3993857,17.95558517,18.5049898,18.28334044,5.315
1997/8/12,0.011232461,0.010268342,0.015970568,0.009931384,0.063342687,0.014919855,0.047310531,27.82381356,27.90562484,26.90745398,27.59239187,27.15836339,14.71097755,14.23986049,11.76732675,14.88679969,13.62789722,5.271
1997/8/13,0.000502667,0.00033587,9.17E-05,0.000109895,0.00682883,0.003755101,0.00215846,25.06733699,25.33328357,23.92353361,25.30465735,24.92321999,16.41749188,16.36808631,14.26323035,16.04702766,15.32560366,5.25
1997/8/14,0,9.30E-06,0,0,2.56E-05,0,0,25.214235,25.23569088,24.08125152,25.02722472,24.83891961,12.41809938,11.79390215,9.479710819,12.26852291,11.76102249,5.206
1997/8/15,0.037313908,0.002422554,6.02E-05,0.002881126,7.52E-05,0.001463693,0.059102706,26.89319724,26.51480854,25.7213643,26.69659811,26.51998495,12.45512366,11.68017311,11.58421504,12.52444727,12.02480304,5.163
1997/8/16,0.004122242,0.006241037,0.001618442,0.897844717,0.003146445,0.057291393,0.255947442,28.07104398,27.64605906,27.37680813,27.87490257,27.62282949,10.99250867,10.01304648,9.213817218,11.32297121,11.30770532,5.12
1997/8/17,0.08488333,6.54980435,0.024314405,12.33536542,4.189430017,8.153732072,8.724892631,24.0566233,23.69706511,24.82350912,24.77179026,24.60597254,16.03519289,15.41329444,13.86325958,16.04004965,15.407096,5.099
1997/8/18,0.163219359,0.000980567,0.378336934,0.000219301,0.000589613,0.006719811,0.002464174,28.08114084,28.07763748,27.63408169,27.73025847,27.35033373,14.22676907,13.94434032,12.96361583,14.0883177,13.68289277,5.079
1997/8/19,0.003900321,0.000637236,0.399481678,0.005088354,0.004412589,0.019580472,0.010160727,28.64107792,28.42355306,28.20872823,27.83742444,28.13527111,15.42102354,14.33469863,13.22037178,15.57934373,15.19612008,5.058
1997/8/20,0.007869469,0.000443963,0.001802631,0.00060853,0.000947949,0.001101741,0.002975557,27.19952147,26.59501835,27.45099595,26.94185807,27.30072895,16.78762967,15.98096931,16.33148721,17.26051885,16.95633947,5.038
1997/8/21,0.359159619,0.867795808,2.053131993,1.849796608,0.343590067,0.589649816,0.746563141,24.62983557,24.14955832,23.4043032,24.71523882,24.21826013,15.72519622,15.12746655,16.08431372,15.69408659,16.05805875,4.996
1997/8/22,0.007322098,0.016295392,0.303397079,0.862335446,0.006194459,0.176292659,0.321065749,23.74275495,23.56470785,23.73430383,23.73100054,23.48858201,18.03575781,17.67234905,16.99472532,17.70862831,17.7034666,4.997
1997/8/23,0.476865166,0.041733568,5.905365517,0.079878439,0.006882051,0.366287121,0.15538007,24.34438556,24.21856964,22.96747396,24.22788043,23.34212463,18.42330186,17.91099675,18.22001708,18.48529994,18.23383862,4.956
1997/8/24,13.58682555,6.079344149,14.3853369,6.775426322,4.953891956,16.44333119,8.173000169,23.17819357,23.06479484,23.74583914,23.41397508,23.36460574,17.86171834,17.62617914,19.0914095,18.07815649,17.89393495,4.914
1997/8/25,10.93348927,4.144869334,0.482837172,2.667561881,5.82645604,3.588986669,2.885339287,21.85973782,21.59388932,21.09387596,22.39042999,21.97130122,16.22465355,15.75328816,15.53418427,16.4520501,15.95716735,4.895
1997/8/26,1.227354281,7.590267214,2.883529221,5.722331045,2.262251411,2.580466894,3.881461864,21.25260564,20.88467445,21.20550521,21.54770895,20.95497855,9.218213716,8.702016447,8.159825489,9.143546133,9.094658125,4.9
1997/8/27,5.274647282,7.458418199,9.029331716,8.996911999,17.37341387,6.678550698,8.893708455,20.60738566,19.91076632,21.14429401,20.91886894,21.01384845,13.00651375,11.90032796,12.742935,13.441687,13.23249117,4.915
1997/8/28,21.71781083,2.130844276,21.27675388,1.606808164,3.828901112,2.233957063,2.694417221,18.80510883,18.36366813,18.61647628,18.80277432,18.6244048,11.11620332,10.38354461,10.99682737,11.48379089,11.08224103,4.857
1997/8/29,18.0660915,9.462388389,19.6995173,16.18620221,9.58677823,11.64176944,12.93554738,19.44332027,19.03637819,18.92055531,19.77091141,19.197269,12.72062557,12.3055558,12.10570919,13.30311046,12.48161408,4.816
1997/8/30,1.216400021,0.180765244,3.634396385,0.245057079,0.410645484,0.139141269,0.282353577,19.80453116,19.32998032,19.69360793,20.44458492,19.81392065,13.44018658,13.07408932,13.16377772,13.95764712,13.31284315,4.756
1997/8/31,0.907473651,0.399741406,10.15526604,0.67155296,0.57140039,0.300302019,0.776836149,21.68511812,21.49886474,21.13791796,22.03092168,21.35249421,13.51887816,12.4717981,13.09776712,13.92483056,13.57925909,4.695
1997/9/1,0.003917488,0.882796804,0.034820333,0.003804437,0.004933169,0.05540658,0.239828907,20.69602018,20.20302816,19.99924297,21.25313575,20.36171185,13.31873812,13.13629194,12.73253971,13.80165953,13.03674161,4.676
1997/9/2,0.265904746,0.037066774,3.366009904,0.003708997,0.011950992,0.962237503,0.041224786,20.7442755,20.42332109,20.55854721,20.71956292,20.47017985,8.039439519,7.461165586,5.302766159,8.225849525,7.661597508,4.637
1997/9/3,4.832543437,2.928738115,3.86174166,3.356527562,3.263443852,4.101144679,3.429988894,18.2929959,17.91563262,18.24349586,18.7788599,18.78965512,14.23597106,13.59266984,13.71934704,14.36184767,14.32610619,4.599
1997/9/4,0.03869757,0.000193343,0.035182426,0.000568391,0.000159251,0.007127714,0.002174234,20.41732109,20.11076228,20.05898763,20.92292095,20.16484102,11.57130697,11.7132156,8.053078168,12.25612413,10.37437812,4.6
1997/9/5,0.152582473,0.009740797,0.947489538,0.005306921,0.096444275,1.088252217,0.142396731,18.81496525,18.55561219,18.30088175,19.52086256,18.83573338,10.98829051,10.47650519,10.01521986,11.18872109,10.87426672,4.562
1997/9/6,0.000721391,0.000232302,0.027286367,0.000248622,0.001349395,0.01359485,0.005447309,19.13363942,19.13351729,18.12191568,19.95103765,18.86314542,8.124395732,7.356209211,6.351545514,8.054277657,7.538253677,4.504
1997/9/7,0.00055036,0.000107298,0.000911187,6.32E-05,4.16E-05,0.003653554,0.00128906,20.33072197,20.40663903,18.88593464,21.14509117,19.99628799,12.36220265,12.0023027,12.59287852,12.62864933,12.30573658,4.466
1997/9/8,0.000260104,9.24E-05,0.000329276,9.60E-05,5.19E-05,0.003535054,0.00130231,20.5459145,20.43743412,19.2166665,20.85358153,20.21231396,7.549555544,6.613291082,4.812655533,8.318496937,6.672405244,4.49
1997/9/9,0,8.71E-06,0,0,2.34E-05,0,0,20.67249847,20.21648776,19.40953322,21.32206185,20.29967073,8.871981496,7.401437935,7.366192404,9.013419922,8.85315771,4.514
1997/9/10,0,8.71E-06,0,0,2.34E-05,0,0,19.99052457,19.87019469,19.56738873,20.0524938,19.78754845,7.450859557,5.792175067,6.180760073,8.08352449,7.857709435,4.537
1997/9/11,1.638600295,1.640765309,1.480688351,0.990639028,1.893820994,1.610388254,1.339632857,19.68863688,19.22020977,18.84356097,20.32057534,19.28087484,9.927570256,8.776703148,7.94277938,10.59261881,9.662855638,4.561
1997/9/12,1.287499113,3.556207666,0.8286751,1.226446847,5.220498312,2.255129664,2.145380512,17.66574559,17.18754935,16.29950961,18.17592279,17.38034387,11.19015101,10.66669843,10.14520988,11.85963581,10.81813617,4.613
1997/9/13,0.036270936,4.53E-05,7.81E-05,0,0.00013273,5.92E-05,0.000124445,16.15690682,16.02413747,15.45674836,17.03772713,16.39309902,6.498211443,6.119386764,5.364615445,7.09362646,6.31101128,4.751
1997/9/14,2.47E-06,0,6.27E-06,0,1.60E-05,0,0,17.6281659,17.24000097,17.64229306,18.37213501,17.80852934,5.568629786,4.917819289,4.807878502,5.436922411,5.608876897,4.952
1997/9/15,3.87E-05,0,9.97E-06,9.10E-06,0,0,0,18.67327253,18.44018408,17.49995535,19.11744143,18.4958976,7.131071211,6.480457331,5.286649667,6.898165459,6.441151519,5.069
1997/9/16,0,0,2.51E-05,0,2.15E-05,0,0,20.27208137,20.09770858,19.71039322,20.60218667,20.14144616,9.986339918,9.839687882,8.006310525,9.602721713,8.953017898,5.25
1997/9/17,0.036256031,0.00217384,2.17E-05,0.000269002,0.000316903,0.001003439,0.046752803,21.90963513,21.12419283,21.6935807,22.64107482,22.00591782,7.54254997,7.467154487,6.057830324,7.22542007,6.985646847,5.278
1997/9/18,1.075193229,1.054759794,0.185411322,0.032827066,11.76719572,0.492699633,0.912454576,24.0312268,23.52244057,24.53123922,24.01029129,24.33157269,7.296257322,5.743492619,5.024088985,7.595983008,7.309947115,5.441
1997/9/19,1.497275482,4.463725239,3.79950725,5.30269179,8.137408148,5.892865459,5.48155276,16.33234793,16.14772082,16.3589179,17.99030972,17.0924268,13.25740187,11.60406844,11.80201327,13.17218637,12.84807351,5.335
1997/9/20,0.040376399,0.000197727,0.000468529,0.006153669,0.000983163,0.001600377,0.003999576,17.97698317,18.31948273,17.90206633,18.55709668,18.09536776,12.84911685,12.0419985,12.63201717,13.20266067,12.6769255,5.205
1997/9/21,0,0,0,1.82E-05,0,0,0,18.6632287,18.22104726,18.38992888,19.53449441,18.89343586,7.678280271,6.486404536,8.403831627,8.386992952,8.335755816,5.201
1997/9/22,0.000206562,9.93E-05,3.93E-05,8.69E-05,7.53E-05,0.003477628,0.00128906,19.90761532,19.65567451,19.34974056,20.80040285,19.94080408,6.576158375,4.880851897,3.672642833,7.460118701,6.808723891,5.197
1997/9/23,5.02E-06,8.71E-06,0.000344652,0,2.34E-05,0,0,20.29568123,19.88982305,19.64965717,21.23102332,20.40724792,7.743893959,5.52947752,6.689175217,7.784511377,7.787823559,5.193
1997/9/24,0,0,0,0,0,0,0,19.57346249,19.42054271,19.06702875,20.31304935,19.58773814,6.737397527,5.612352882,6.682493806,7.609287044,7.088139939,5.189
1997/9/25,0,2.02E-06,0,3.15E-05,0,0.00013051,0.000112453,18.80374,18.26547143,18.20631953,19.8824239,18.98541531,12.43695207,11.82792624,10.94800258,11.26093654,11.68613104,5.185
1997/9/26,0.000404609,0.002311128,5.32E-05,0.000400186,0.000105211,0.015251988,0.050676932,20.51408943,20.25947891,19.50534109,21.79879986,20.37947075,10.86877321,10.26056224,8.298406265,10.34708911,9.925327108,5.212
1997/9/27,2.47E-06,0,0,2.37E-05,3.75E-05,0,0,17.99904849,17.7227738,16.9333946,18.97985006,17.57720812,10.52094194,10.45462251,6.74631088,10.77709487,9.378765041,5.208
1997/9/28,0,8.71E-06,5.01E-05,1.82E-05,2.34E-05,0,0,18.41813656,17.99147409,18.11789467,18.5347293,18.30356784,9.116064494,8.010394888,8.524657638,9.316795344,9.709587814,5.235
1997/9/29,0.564539753,0.003099498,0.041754689,0.000245518,0.005668144,0.004257637,0.011266465,22.42848821,22.25725233,22.48204288,22.70453181,22.58121688,9.391662115,8.50654896,7.779642589,9.509182868,9.137201593,5.295
1997/9/30,0.040987281,0.000237909,0.016059903,4.19E-05,0.000474024,0.000827989,0.001110725,21.24707493,21.13342596,20.68187487,22.48407371,21.54813696,13.47126067,13.14840116,10.64804994,12.28820264,12.76242383,5.29
1997/10/1,4.48E-05,0,0.082900683,0,3.84E-05,0.000171732,0,23.63930215,24.05935941,22.14618662,24.3880172,23.49828137,15.02182215,14.93852125,15.04903906,14.30489074,14.70118591,5.318
1997/10/2,0,0,4.75E-05,0,0,0,0,19.48405661,18.86321233,19.12293552,20.83129422,19.82969961,12.04381556,10.6847868,11.80607397,12.48089554,12.42278227,5.378
1997/10/3,0,0,0.000636891,9.94E-05,0,0.000584585,0.000206165,18.68734864,18.33605125,17.29094426,19.76818135,18.73608264,9.24403693,7.95490441,7.451196254,9.68120451,9.084763494,5.406
1997/10/4,1.90E-06,0,0,0,2.16E-05,0,0,18.9362957,18.82417757,18.3528608,19.86181595,19.07021475,10.77741631,9.288127875,8.866588768,11.7267058,11.34840118,5.468
1997/10/5,0.000285895,0.002344648,0.000425608,0.000389616,0.000110856,0.004729234,0.050822877,17.19229783,17.54862709,16.42061601,17.667022,17.06121505,10.27627387,9.300882424,8.804965582,11.14695935,10.45945344,5.496
1997/10/6,7.516457638,9.279511416,6.613023197,6.526356747,10.24266696,7.871749942,9.125914273,18.94221002,19.08534111,17.58360426,19.62766489,18.7056819,10.06769414,9.021490236,10.23923232,10.95611541,10.13680024,5.559
1997/10/7,2.647258092,3.815865011,8.695284,5.786890176,5.709313716,4.398705655,4.521734403,16.35810353,16.14209212,16.13269296,17.00342753,16.45769489,10.55615907,10.31439792,10.59103256,10.94506239,10.4772943,5.622
1997/10/8,11.17565353,9.962938527,9.714649957,16.05140231,10.30440091,9.63835606,11.87415097,17.90472036,17.42268462,17.90961528,18.47138646,18.24321834,10.71658962,10.23853447,10.54416992,11.03188836,10.41692161,5.678
1997/10/9,9.822448698,16.51321078,13.2977172,12.33992236,22.06001312,14.66885577,14.38074009,17.41593065,17.27779621,18.02451975,17.71571263,17.53996074,13.52727423,12.39934165,11.65869687,14.22947996,13.45714226,5.698
1997/10/10,0.387278816,0.555615816,1.805322038,0.088857049,0.012814575,0.450216609,0.544165709,16.35892557,15.93642855,15.72794163,17.30811953,16.65662619,9.348084921,8.785504921,8.963681587,9.756801308,9.028397352,5.719
1997/10/11,9.953900719,15.70826606,13.00600236,11.75751228,14.04531846,13.33351512,14.07300759,14.24334167,12.57111027,15.60605883,16.01025998,15.82314434,8.689303401,8.467470135,9.531414762,9.171810757,8.891971831,5.74
1997/10/12,0.03941037,0.07006867,0.036705636,0.005649929,0.00127524,0.004660659,0.031626279,12.54309591,11.87291009,12.29550481,13.67658803,12.90374917,7.69402192,7.289682542,7.181656085,8.486911603,7.718884952,6.222
